(0.8134561090988822,0.21988563968824718)
(0.47684286465689973,0.6327284623064171)
(0.05850506831375424,0.6545240149858191)
(0.7771684941250728,0.368006326361552)
(0.08687586573792272,0.5144310861554892)
(0.3582579555797051,0.3755092138700351)
(0.6328515879315556,0.5970178767353725)
(0.21994814479636338,0.39755881183559605)
(0.8928033389881019,0.27934489564469456)
(0.40669221374881404,0.5016694024271319)
(0.22395190545019839,0.9057965185339121)
(0.9091932935107949,0.1753564058053821)
(0.8919014866364725,0.15034837408576748)
(0.3009046887421508,0.3321909211707518)
(0.2961122400204994,0.5572223146237302)
(0.5489066126012224,0.1249440269535233)
(0.3672729038112408,0.7202392875481627)
(0.2200191628419147,0.4045197089721789)
(0.3806057646863361,0.5147107241034864)
(0.6206954743482098,0.24217108187879108)
(0.3258732281922899,0.23014514008575754)
(0.8075192394397147,0.3905343800180731)
(0.025118001604851004,0.2936614687830329)
(0.43637480022579667,0.028758132560698767)
(0.88721933746998,0.130536566296582)
(0.8288007743145259,0.25457579886599296)
(0.8173776193864031,0.003656079535656063)
(0.658081022973567,0.5224165941235429)
(0.8640651065554131,0.4395705144474066)
(0.5541627060385623,0.2194164014507819)
(0.38532637486110033,0.044955520266096116)
(0.06978825398562838,0.9380382566894415)
(0.4491338564036784,0.31697134093635954)
(0.13212445492510827,0.8651961276359211)
(0.07901122611138767,0.7215961617337034)
(0.57956820668312,0.3416858451715857)
(0.042952878846915565,0.6305411645882325)
(0.6447756349069749,0.32268782831391035)
(0.6231366866873326,0.5124359223801767)
(0.18425284132023545,0.687423175600075)
(0.30971037881392427,0.5837658935751432)
(0.19119214428928621,0.504689831863599)
(0.1618436441563822,0.6118099618936333)
(0.35656217147574465,0.8005417165578331)
(0.07243847024449579,0.08795129349032955)
(0.5173346542854317,0.7832797633062845)
(0.6946270090622642,0.6765944885258248)
(0.08357015707739635,0.09274640350334343)
(0.448843404645599,0.1659476920833158)
(0.014487848174283058,0.24356980301736744)
(0.014961543059442528,0.5340224420464125)
(0.4402841330329058,0.1819807774874191)
(0.49295637608876763,0.5099943346209728)
(0.5709424079071455,0.006671613958400009)
(0.1376332280031256,0.3121850825351341)
(0.6666538054051266,0.5668099684393055)
(0.6152147344199992,0.2502798207017294)
(0.35428472704647185,0.3911579871636372)
(0.9250787813710417,0.11950604104099233)
(0.07190170466137225,0.6559635267401904)
(0.7275695282520777,0.5371994212792026)
(0.835360958386408,0.23650504998140878)
(0.445891951618403,0.7930955805439951)
(0.7578738829407434,0.5213080887586597)
(0.8795823501760378,0.09893853416874127)
(0.9305623305375132,0.21264063891880317)
(0.9762870013410815,0.10060388919821497)
(0.8740234873086682,0.045956600881136164)
(0.29287716873627434,0.5239776348471972)
(0.2363494078758719,0.8326089775638059)
(0.49658052802311026,0.7571287280228401)
(0.1010492049717997,0.3603326188471244)
(0.7086437862303662,0.33130137361493256)
(0.5286507530228278,0.7246730159004943)
(0.5039063368298896,0.08251873333211443)
(0.11378428063257462,0.4974120909655746)
(0.9547571985359491,0.09295296719010662)
(0.586266251908724,0.681619428745199)
(0.9188537260857043,0.24613268090499255)
(0.08878117734242197,0.39139592589778605)
(0.7002162226681995,0.6699786951886979)
(0.6896484919046514,0.2222172103112415)
(0.8265143980858711,0.5447942370517125)
(0.9243044204647544,0.00744771659470825)
(0.4455819521408032,0.48343739034102273)
(0.5807349740914555,0.6172840681681798)
(0.09972992685617099,0.3046055029367769)
(0.41468161755882704,0.7540464911868371)
(0.32494174680961285,0.6095770616176812)
(0.956075408637306,0.18001566895960622)
(0.5217321936300158,0.424213404764972)
(0.5470102605493972,0.13744240991581233)
(0.002313572621150395,0.47463335964313486)
(0.6399932499647494,0.4993938689434868)
(0.30116031041139646,0.30983425832936823)
(0.34003803457313964,0.6463303196576651)
(0.39270017533411306,0.3932736035214624)
(0.2177148827623182,0.8417950997194578)
(0.03924642411193535,0.23352309840197571)
(0.3192976690107364,0.8736816698364862)
(0.9318742909183613,0.08474646303999621)
(0.11486678851276422,0.5539854474050402)
(0.5393227067966536,0.8035834525847579)
(0.6184412185531379,0.27009781794478604)
(0.30694486163077916,0.4041839154390449)
(0.5589065964338059,0.7475677003996578)
(0.2152266880399114,0.8286378295416643)
(0.37956458222152845,0.022458300121420496)
(0.09588485410635605,0.27721036135636107)
(0.7238094798596234,0.09960944148631468)
(0.2982857174106923,0.3422825353929307)
(0.4860708547939476,0.5387658088773354)
(0.966001034798457,0.10739317521182662)
(0.37064877672322905,0.637611429286381)
(0.2135785248373313,0.8924961955722339)
(0.23577950807506343,0.720276988662473)
(0.05122283032770247,0.83168935772526)
(0.7674908367771401,0.16071990722732468)
(0.35040792474994276,0.8245644758295146)
(0.6425471794629346,0.7493176053591282)
(0.5716443069219297,0.6092784065959456)
(0.2722003052380526,0.21050326093748584)
(0.743597370259908,0.3673372154131806)
(0.7409712671136073,0.18367137541493472)
(0.9584535842934325,0.16978793622910118)
(0.021613348798112164,0.15192818673199)
(0.8360618813627547,0.5053463668610456)
(0.09918369762858725,0.17390153867453756)
(0.1779867582163015,0.9371731158698355)
(0.4318018729509515,0.6234305970989072)
(0.8335290226890446,0.2811430445314257)
(0.4043574537318244,0.5801604709792383)
(0.9965137356182623,0.06540202105410865)
(0.8797578492438232,0.013668094190126249)
(0.8866355964724513,0.11071135170515899)
(0.8309642656315126,0.3784507695381788)
(0.05120019966878331,0.6309146829961981)
(0.4712996084354615,0.7827306016402484)
(0.8374400534956649,0.4475105744716633)
(0.8659863849971746,0.28848749364453957)
(0.7471554634840177,0.28996475703779934)
(0.5664699358170278,0.7674596021700667)
(0.6234226976424994,0.7200215193946509)
(0.8074550934934113,0.2623398476491839)
(0.1303863118638392,0.5820483899243799)
(0.21010313933900415,0.01522195718002456)
(0.9539772675739681,0.12639985322509686)
(0.9429858807428442,0.32984515648039614)
(0.25940511512824327,0.849422021940888)
(0.723630638371687,0.22856500485556527)
(0.4503670857998291,0.16268540970799433)
(0.7361655060000322,0.2600629135328354)
(0.599307546102611,0.7911917474824459)
(0.2059175260795033,0.03299715513453368)
(0.891806692147698,0.3384666451960548)
(0.8918541589839551,0.18727305136177944)
(0.1596566463425012,0.7144456738418046)
(0.8692926820138811,0.3234319195650077)
(0.8358845213306764,0.18017094975734413)
(0.049422764257159524,0.23299654608712894)
(0.7249509461882923,0.36663766209477155)
(0.6047002574094301,0.5041614617748954)
(0.005855321334243269,0.5473268774419454)
(0.8974240658577408,0.36144430325108123)
(0.26659699348043386,0.21063760539997423)
(0.1367172999057732,0.936102252694697)
(0.6630201932249229,0.5393965439316608)
(0.7521290596475478,0.28323614931197877)
(0.24091324861152252,0.7349532692052552)
(0.35049090977453534,0.6990208964486913)
(0.9989603251229359,0.044992574931567886)
(0.13967226107484365,0.911056505991519)
(0.36686670985654024,0.10200634217676867)
(0.41557227026458154,0.6223443929889998)
(0.3518206730163256,0.8397827654938541)
(0.17628301763559784,0.593216246033756)
(0.8099256616040792,0.49046619166298216)
(0.2241081670967492,0.6060587303196878)
(0.40022611052262425,0.4029738812139149)
(0.3118009731293083,0.6881456514667152)
(0.5461137804575688,0.5813688430359619)
(0.5145163851178727,0.013389781810402674)
(0.5711083595751641,0.8142490540093066)
(0.26549463823759156,0.8775564732001386)
(0.0841423589766992,0.1071534095024654)
(0.29770485168095684,0.17797889278057252)
(0.14992454004500988,0.21328590667198508)
(0.8469085439691576,0.49447649941316385)
(0.054277659211373286,0.7456032092002128)
(0.27465454791400745,0.28639153211529245)
(0.1684732568915005,0.8487264634140184)
(0.19222929026090219,0.6480794528367646)
(0.5240924376174718,0.6838836674078074)
(0.373610789472674,0.5736384622040605)
(0.2772758407537509,0.6377593390415619)
(0.6127747427995217,0.5089476742151227)
(0.6904681372120632,0.04885588209326916)
(0.41905759079144556,0.48484461529255735)
(0.8759070678653351,0.2047449367065772)
(0.5731726235685716,0.29410536094470546)
(0.8544676869424196,0.46824818777317345)
(0.3568348162800766,0.4511638244159247)
(0.09420455489256707,0.8493966861008218)
(0.6115516062484129,0.5377310319802918)
(0.43101779678239605,0.594336069315685)
(0.576249662349527,0.7620569568194477)
(0.1885783131668899,0.5918189517186215)
(0.41272186191169646,0.8809377253650615)
(0.44386166349839773,0.04887455264284872)
(0.8271284196273562,0.11661884680902566)
(0.8779022715039945,0.1569257845921865)
(0.5377193204676618,0.013174009935711484)
(0.45590304265362414,0.2241411184324094)
(0.6612956006314145,0.7179461890634796)
(0.08227092558126736,0.2464526239191832)
(0.930367157010212,0.3411575934612886)
(0.3046997710722116,0.007043901729066345)
(0.9327071424997534,0.06775322433884118)
(0.400907065951553,0.5177784192997108)
(0.9361656458862551,0.013888335901355665)
(0.48386493524406315,0.25249147779592557)
(0.9796790340848524,0.09586130313141508)
(0.52089306564101,0.5490809546699857)
(0.2877735471959606,0.12519840618145842)
(0.5083859573755731,0.051233510210000964)
(0.24313138036018045,0.004093952248734777)
(0.7005150016232644,0.6551579946383744)
(0.42835083047656763,0.6115382076131725)
(0.6902781965640699,0.11084167707358397)
(0.4084854500156532,0.6845568648516438)
(0.12575616502664078,0.3610855563492648)
(0.07847210021858453,0.7659372062150033)
(0.34195616221248015,0.8543603618548995)
(0.8534227360805728,0.162951987293459)
(0.19033225161345424,0.6816948679487042)
(0.274536469691141,0.28084037480447266)
(0.7855426867223332,0.22107947042302023)
(0.5144838787379203,0.28385202056340925)
(0.5596847919021973,0.36792601480356174)
(0.4296682928743595,0.6664850406325213)
(0.44488408256124323,0.8942383860605437)
(0.17718469150704286,0.8390283684942199)
(0.7108803773117393,0.5708977985895425)
(0.3734939580749791,0.1588735503477842)
(0.43253070095975177,0.2156900926642873)
(0.3096510446623064,0.8208292819585952)
(0.4374257470500521,0.5779048024610332)
(0.7327660778792123,0.1618042789134682)
(0.9396875865514894,0.06512632619531725)
(0.8011952916740297,0.5883746647509779)
(0.25912464741327357,0.6673607927180587)
(0.091140486320341,0.44007894766682293)
(0.5391531891051768,0.6100963145710432)
(0.17578923337384733,0.006368277006250008)
(0.6196292493434894,0.0424570414495557)
(0.215688782764063,0.6576508108869072)
(0.1004189561095089,0.5744526611017969)
(0.62149806417256,0.1570288853127759)
(0.3047077952799905,0.16617483199932517)
(0.0649762315122403,0.05467250368970236)
(0.339740761890141,0.2768231419687948)
(0.47132227514838365,0.8750158784796561)
(0.34642432495159625,0.4616478630970052)
(0.986920232944002,0.06448959621981504)
(0.30831877237660676,0.7128290124920841)
(0.5327025605179903,0.6315206434245131)
(0.016077249930612103,0.8014194401999032)
(0.7429601444788774,0.5088064000163015)
(0.27413880115461464,0.014991374533735415)
(0.5846902869450477,0.4070334426864138)
(0.5496777532750173,0.6410263601872609)
(0.2962069913337685,0.8225462480624325)
(0.023113956790925205,0.48898554625570445)
(0.2001277291986674,0.8443803142296007)
(0.9404794482229275,0.3053988399168657)
(0.5404344790065432,0.6842447681965569)
(0.21010518113610133,0.6809535615453194)
(0.04657606909503553,0.6208285859365031)
(0.8306358089227981,0.24196609081138576)
(0.27372616184343923,0.19661271941993733)
(0.7256752390558692,0.0001464024368525039)
(0.16201341934397562,0.4838120600156002)
(0.46297143677359376,0.42650976787654077)
(0.8244767957599977,0.47083928823494203)
(0.18603851475818245,0.266259476015212)
(0.6488714040384751,0.21333222256401685)
(0.6345315064694572,0.7003275696168659)
(0.8073647854098761,0.32905611042311306)
(0.028397769294575714,0.5463863087137315)
(0.09460307725636818,0.09914676875974685)
(0.2596387400743816,0.49396676211702195)
(0.7467284796650201,0.26667834716881306)
(0.9537155808394832,0.2791127756215098)
(0.27209415864506215,0.09741627642487062)
(0.1923121327327526,0.0272440739499613)
(0.6518567025158138,0.5369561436715452)
(0.04184667629959138,0.542744504330521)
(0.14245701801105215,0.31341579573410916)
(0.7126653951209985,0.2086452526087671)
(0.16300753362126819,0.27526335327516227)
(0.81787259648477,0.01658821681799304)
(0.8519504717720339,0.4528532768574768)
(0.4139856591385055,0.7908638015154367)
(0.2501419172402679,0.41810215736857426)
(0.8684723037730728,0.15910139811796303)
(0.710711299165669,0.4343284408333771)
(0.48458697231734993,0.1325498567960128)
(0.6178878753888734,0.048064728263696156)
(0.3519521201037328,0.5105651800230068)
(0.6921842885430378,0.004428303888935177)
(0.615206537151899,0.3201058512394833)
(0.5218985474990728,0.7951923026618744)
(0.7268743813764272,0.35553007172825335)
(0.5295233201997633,0.5319445910616541)
(0.822458322350826,0.058788447172789825)
(0.4762185332308312,0.027832750091093067)
(0.9157109150874906,0.031578669451843615)
(0.5305409693281672,0.7656160170126605)
(0.568971943518087,0.3860320387886107)
(0.6472607188981996,0.3615340882976043)
(0.17929289924574432,0.2882118421839494)
(0.5702824687084622,0.47606142087253356)
(0.7737733257892241,0.24806649409026488)
(0.8508418543329217,0.10215205726494726)
(0.08904443593889333,0.8574868751336089)
(0.5433294570561052,0.8290011685724515)
(0.5174149146066646,0.2011322364043298)
(0.7703489741893976,0.1691845536770434)
(0.8526284183664005,0.2722680278305349)
(0.27041135311299547,0.6401520439386634)
(0.6101434608672507,0.6709346264776744)
(0.6826289266620038,0.21612458637397644)
(0.9629667143783525,0.14959918735591082)
(0.8497898288036602,0.17591591098516574)
(0.7647426583655691,0.2682829676700849)
(0.0389463008124612,0.522209562134813)
(0.457607665892818,0.04140261929683582)
(0.28596899427505174,0.8714549490027148)
(0.033129062223218875,0.9931697483511785)
(0.6930404100071429,0.17992016088642207)
(0.34720742964870155,0.7219968804512858)
(0.0659120371307762,0.8628044510975901)
(0.7330880220217548,0.6339208290724168)
(0.31391703566041984,0.3112385017994448)
(0.9451704628164995,0.1565370783276453)
(0.033984770003078535,0.374119629112076)
(0.6666564628489271,0.36158462264085667)
(0.5353438443130147,0.36219641965912486)
(0.397862887118554,0.5462445462967366)
(0.4770416719356393,0.10512015846717025)
(0.21040685455398145,0.17508795302720867)
(0.9425315806829773,0.2648349868917718)
(0.7061287199095169,0.24150804484885463)
(0.7444431895033919,0.4137751961153049)
(0.15809808349447674,0.3838720018392734)
(0.47397139844963254,0.16634029710408693)
(0.6764010297982029,0.06235527594486762)
(0.054860041342488786,0.714534961209151)
(0.2561273095341431,0.4255746165369395)
(0.7584536219803218,0.27029078278851637)
(0.3201450082970658,0.026836211653587527)
(0.7688013595421569,0.38270276860036223)
(0.02383502953782024,0.735347340106834)
(0.2891434472533724,0.35784645190120384)
(0.8790191756629517,0.056433371644140924)
(0.7603534474544197,0.005182326585734815)
(0.7875195721019068,0.01900899516058883)
(0.9745997078023368,0.03663911165805136)
(0.4862622085680859,0.599587819614567)
(0.3165207576573392,0.5152195818903497)
(0.7456045839930937,0.5690185990628388)
(0.38399418777503236,0.4427269160381234)
(0.1700696274644602,0.740546809572034)
(0.746833001687717,0.4551129679255315)
(0.8454030715098693,0.3416070201443674)
(0.8061048323106792,0.49410936833226093)
(0.09308172432155337,0.9603905441801164)
(0.5511744418274824,0.12275389331677156)
(0.6327221820211489,0.2651419446958766)
(0.5110675846477015,0.38610624312517067)
(0.8238528921507877,0.21416480423759815)
(0.9056434060184513,0.4143226681578607)
(0.7107445381395329,0.05332519847356016)
(0.3585236769134843,0.7421870245593187)
(0.6194950846740789,0.24322058967275406)
(0.6654396081421144,0.1355578323083335)
(0.7963064844589782,0.5419613423454404)
(0.01367234242975146,0.4746652628526734)
(0.33517993820296155,0.4854399688829037)
(0.8368240529942383,0.20382373582913663)
(0.04423518429729545,0.19735432758035526)
(0.9408280756721975,0.15548511706757062)
(0.6685405564532163,0.719062663235533)
(0.7319467785452873,0.01527486391298482)
(0.6842313354988111,0.5388149243015666)
(0.6361744139102352,0.7532122923517883)
(0.4165629897557227,0.1569051900728764)
(0.1793263012495181,0.5085340955252673)
(0.28821863633239,0.08090830117243361)
(0.8170816281732537,0.37486297467469504)
(0.9915393948659311,0.04512666309842154)
(0.8619875242099116,0.4570330753187139)
(0.1571705568133751,0.3084844108424838)
(0.7438297655694626,0.13803500873789362)
(0.6290033181437613,0.2837868326012954)
(0.14924684145685607,0.2777905093372421)
(0.10328345570308539,0.4767233871232783)
(0.4914766178773796,0.4331395653408295)
(0.2560738702763623,0.029127217663486034)
(0.2183009944999833,0.7547955611973766)
(0.38699315354036057,0.09827137532393616)
(0.5232935545832967,0.6551269792839437)
(0.9551768896982701,0.1239660915241465)
(0.8248780870076323,0.2844440520677225)
(0.06668398948903653,0.7973353623886406)
(0.9771998440999207,0.10961496501006213)
(0.4245672998953035,0.7939983813339814)
(0.1295242637454621,0.10232647433832444)
(0.4575226808015429,0.3366045199718329)
(0.26653521898777943,0.8923858342178858)
(0.759868890988108,0.3545137231872095)
(0.6876745471958736,0.12248948996716336)
(0.16906877143282995,0.7004284388975773)
(0.986027753568714,0.021685910309838723)
(0.9425934219033095,0.22991076129341556)
(0.8272904293810038,0.18834478138063274)
(0.35938717879529325,0.6633758312741066)
(0.3333582756546136,0.4411848481123756)
(0.051245247385116155,0.5689210603576725)
(0.03997698705067687,0.10604631069691664)
(0.5879688826652599,0.15817966653948606)
(0.981424787620182,0.030885422777523167)
(0.02884147251707092,0.9176151577549415)
(0.18290590534083795,0.4417930382374771)
(0.4458641583605598,0.05777958228227877)
(0.17778345296177578,0.8107514544676666)
(0.02800829760694934,0.2473994048960194)
(0.6045348372855284,0.26999001343809115)
(0.2724764829943189,0.7410186959553499)
(0.641212067739298,0.6937065873844284)
(0.4001024684966309,0.41136016576902196)
(0.08348795071493187,0.7961166597229139)
(0.9145201290121736,0.39558018320066995)
(0.1306181569035284,0.44716453024878483)
(0.7059569160537514,0.6618291133062398)
(0.9572600024716442,0.21717141896590308)
(0.7484977787269967,0.3486672099205895)
(0.8240384741388258,0.27435231663930254)
(0.4323298753841196,0.3828082264248209)
(0.7522945434649388,0.2306197093293982)
(0.3492784713442477,0.30755380675789373)
(0.7351620787089119,0.36723764324718194)
(0.3757234185177948,0.168624910165005)
(0.12614589952684874,0.7026858099079725)
(0.40385659521801576,0.5751930581365232)
(0.278303680752383,0.49636888566879833)
(0.15908463651133098,0.5656738656433916)
(0.15752456904539125,0.7638469884021946)
(0.12229407926879099,0.5550086292594499)
(0.9476382708790364,0.20218676101038446)
(0.7472978521909597,0.47407534354117903)
(0.18379970966965564,0.26401769043791135)
(0.773017252266714,0.5790620058191881)
(0.963306330706963,0.1724137728942202)
(0.06331815682206043,0.03611060411403539)
(0.8009361377701545,0.42650529070935556)
(0.23240355710179328,0.40386587920750633)
(0.3839059052773278,0.4389011652159405)
(0.25970630361445113,0.24913668389778235)
(0.08161290985429037,0.6712685023017606)
(0.3345230439406963,0.09387719858984886)
(0.6529184903880142,0.043639145985002965)
(0.4260153521283253,0.48438769216325595)
(0.9177737983065182,0.2177616101823597)
(0.35927011745332926,0.931294719637865)
(0.9857729982029633,0.03851387639867145)
(0.24064170744180569,0.5094787010722288)
(0.21466131615985296,0.022703094225920595)
(0.7259828053578493,0.39969231745714556)
(0.5262042127422716,0.4077632639320531)
(0.309349407515526,0.7879862865855352)
(0.8341905359168861,0.5105857007928348)
(0.8818775689812813,0.16904324218389544)
(0.43390939784308435,0.844833761905513)
(0.7284535466070924,0.11341819866308436)
(0.19173257289108447,0.15727643962898272)
(0.3103013076662834,0.1714434353647909)
(0.01622814624857971,0.22919856899690008)
(0.7919997516444657,0.47116831889119903)
(0.428162113540395,0.8062662386629927)
(0.027270108013213945,0.23456435944313334)
(0.770001763586175,0.2280612122591708)
(0.09739235248262024,0.3319065555205251)
(0.5775404001084472,0.5311453566285099)
(0.708026599857334,0.4936974261723289)
(0.29813062970921367,0.46301068608367457)
(0.8327298778805133,0.18700214999897952)
(0.28884113824460644,0.8111647624858914)
(0.6439286888315114,0.73976630392511)
(0.6888821311617714,0.10442742132876688)
(0.7116032365420878,0.07564910402858468)
(0.780652115311248,0.056986891341616594)
(0.2289786049470195,0.92400645502593)
(0.9404719610798244,0.1323438626017619)
(0.650769616462577,0.5430811807790418)
(0.4229355962145561,0.09383832397678775)
(0.17838246207054964,0.37694343286746573)
(0.903560606761966,0.1696719894108706)
(0.5790797369009215,0.10188564712432917)
(0.5493962421515215,0.37949748634723174)
(0.6034667973375727,0.5157810724053896)
(0.3516454270462389,0.398169092035739)
(0.44999805961058303,0.882488889077632)
(0.3995074526751744,0.6567482197091385)
(0.03842009791531198,0.606146610311238)
(0.1264254906524831,0.8145884878852212)
(0.6148508698854579,0.5523991861765554)
(0.8300852619763228,0.274528094017337)
(0.9625085771008294,0.14777337451927594)
(0.9302143956998674,0.10903743998067113)
(0.05563521438478214,0.47266862304629015)
(0.9712895459364559,0.13001012926302702)
(0.6216961680398969,0.584660065244346)
(0.664437035555064,0.5656546400893646)
(0.3207638582345771,0.5018871858358499)
(0.8256683448368441,0.3498370753836103)
(0.17552921733801496,0.7036896979944294)
(0.2832733871587825,0.8062945438955165)
(0.8114753600069691,0.5003541346725151)
(0.5658339941009324,0.38553146591487875)
(0.5069245801682568,0.17415067150595542)
(0.21425235110266505,0.6327893441385395)
(0.4640024911498791,0.6877631209885124)
(0.20279472657758613,0.329509142659183)
(0.5653581761660565,0.1608381107888111)
(0.017484529148620198,0.38655591630828584)
(0.25412922970618734,0.3841704078534675)
(0.7939933188226248,0.21788953250704995)
(0.06654128876956233,0.07288077571497983)
(0.34658299947177473,0.0230482785905738)
(0.9045243328120092,0.1059452610953356)
(0.8260840559373344,0.30939277891544603)
(0.004153579737284474,0.5097982151894216)
(0.3013850271549301,0.39847767776721227)
(0.9235364631572122,0.05902468440842027)
(0.4048841804468959,0.2166467714078581)
(0.4586829023129326,0.619794205891788)
(0.6140313506437488,0.5615942497094327)
(0.6417611859575051,0.36378059224831316)
(0.9198068879821831,0.22515181205609158)
(0.810124487374543,0.14012471717313268)
(0.16212186922996186,0.4260190601183375)
(0.5838185241769217,0.20963802870470216)
(0.6600163410859089,0.6485773066992002)
(0.6349775922756871,0.016439977009050463)
(0.41590340255811387,0.06864785439876334)
(0.31444401789491583,0.3841684901822646)
(0.3977258304309508,0.8697051727720295)
(0.10747351055082988,0.21904017843735843)
(0.1314196736668113,0.9302963372393352)
(0.45800933687907786,0.40007798705902226)
(0.16470260373833967,0.7928098928981594)
(0.7962254723243669,0.07517414309850107)
(0.8648353191885871,0.1348099358418831)
(0.3147167955365856,0.19968803224040207)
(0.06207605384870729,0.32562162150890983)
(0.5138550175501744,0.4172569095144546)
(0.9340017045589613,0.13164219302009847)
(0.016985029061307055,0.6699643395573521)
(0.6962168932381609,0.3810220462931934)
(0.16379608877828467,0.7669147798701815)
(0.8714857889327016,0.015831768477562146)
(0.08670945412193076,0.5431355595531253)
(0.25883065012465023,0.5041618881640518)
(0.24583628434779836,0.7022632790778106)
(0.3920282256384804,0.28457559562430484)
(0.07476783361003736,0.5297476271600188)
(0.05611433841509772,0.2742617036176054)
(0.1593007636256878,0.10408263239199139)
(0.37229487144477025,0.0022937219404970473)
(0.7281764076104378,0.29449979115066094)
(0.4675743427364616,0.04231176469137237)
(0.09292222118282889,0.6119989334828505)
(0.532797999466534,0.16323165841195555)
(0.8749958743102721,0.08804835266772164)
(0.5433739459626659,0.33138517860248956)
(0.8782002287109971,0.23299591679874337)
(0.37923391980204846,0.7101995039863738)
(0.981173135460796,0.12611936667310591)
(0.26405752418588224,0.7527662868211986)
(0.11581138821282433,0.7411797556316844)
(0.5088380482361239,0.5582050084633052)
(0.008795179792812857,0.9459432047892204)
(0.011813775570077456,0.5954127090617202)
(0.30775677184659855,0.5412632806516035)
(0.5764293129089418,0.22377370113080094)
(0.787314092470282,0.5371877936968715)
(0.16257431255737553,0.7328986070808305)
(0.44682186432413407,0.8769122602471703)
(0.8668709471209117,0.29729944567463773)
(0.8972399003903198,0.24036266098085535)
(0.06384317614732771,0.38249118249442216)
(0.47630458245978713,0.31739534145045895)
(0.03533498718190964,0.9806938486435652)
(0.594837372624624,0.38914621862859633)
(0.2857492380998845,0.8077222716517689)
(0.4666353555910876,0.6924898257842356)
(0.07990724567505414,0.24188518501048056)
(0.5647120343915741,0.4306039071413556)
(0.6191428548930425,0.701899851145899)
(0.6120072982363822,0.6668165156163891)
(0.6812458834265832,0.20749798906727931)
(0.8227987059876558,0.08505955714068299)
(0.505097965378601,0.38348480396049234)
(0.26622215342856603,0.6037695463687464)
(0.11030644989047,0.5646361644879552)
(0.253591410497896,0.01822813146524498)
(0.8679624838292167,0.1794106894576771)
(0.6880583072796196,0.2925322738069498)
(0.6440103536720578,0.1511047664129915)
(0.7812927587055668,0.5162204646602304)
(0.12753848156972547,0.7367142698770487)
(0.5072609249517738,0.3314876330243262)
(0.7491366417822217,0.6283208083575688)
(0.06629844029582177,0.7010632953459507)
(0.7298145662699183,0.15227982230803935)
(0.6726822873492031,0.5245992523799974)
(0.8258588580267131,0.036868211294893614)
(0.2857740699133491,0.766457139988237)
(0.6044251079639801,0.6897588158596465)
